publishTime,position,salary,companyName,companyType,companySize,responsibility,requirement,requirement_city,requirement_exp,requirement_edu,avg_salary
发布于2018-11-16 11:47,产品运营COO,18K-35K,中汽联,4S店/后市场,A轮100-499人,运营COO（5年以上工作经验）任职要求：1、有微信公众号、小程序等自媒体聚合裂变运营经验； 2、有3年运营团队的管理经验，能独立策划高度传播性的内容和线上活动，组织完成线上运营管理；3、严谨细致的工作风格，条理性强；4、熟悉微信微博、抖音、淘宝直播者优先，熟悉PS、视觉动画等设计技能者优先；5、懂车主用户需求及痛点，严谨优秀的逻辑思维，有项目联合创业经历者优先；6、按能力定薪定岗 总监/新媒体运营经理。（该岗位定位为未来合伙人，如有意向请提前了解我司的简介)创新激励：1、月月涨薪：积分管理让您薪酬日日看涨！2、年年分红：提前享受股东权益钱包惊喜！3、股权赠送：共享合伙乐趣实现财务自由！,城市：深圳经验：5-10年学历：本科,深圳,5-10年,本科,26500.0
发布于2018-08-21 18:27,运营经理,10K-20K,博雅互动,游戏,已上市100-499人,岗位职责   一：运营常规工作，需具备常规运营专业技能：   1，数据分析：对产品数值、活动数值进行分析，根据分析报告给出产品修改及运营改建议；   2，运营活动：针对节假日、产品版本、市场动态等不同节点制作活动，提升运营各项指标；   3，用户维护：负责收集、跟踪并处理用户对产品的各种提问、求助和建议，并通过活动以及各类用户群维护用户关系；   4，产品维护：协助版本维护和功能上线工作，包括测试、跟进处理游戏内问题、BUG等；   二：市场渠道及市场竞品类工作，需具备对市场各类渠道的了解以及一定的产品评测能力   1，了解行业动态和渠道属性，负责产品的推广，控制运营成本，持续获取更多用户并保证ROI；   2，了解新媒体，通过新媒体传播提升品牌效应带动新增；   3，了解竞品，负责业内竞品产品功能机运营策略的监控，适时给出优化建议       岗位要求1、本科及以上学历，2年以上游戏运营工作经验； 2、热爱互联网及游戏，有丰富的互联网产品体验经历及游戏经历，了解网络游戏产品及行业趋势，熟知用户行为特性；3、具备优秀的运营分析能力，能对运营数据与市场状况进行分析4、积极主动，良好的沟通技巧和团队合作精神，可以独立推动项目进行；5、熟练使用office 办公软件（word、excel、ppt等）,城市：深圳经验：1-3年学历：本科,深圳,1-3年,本科,15000.0
发布于2018-10-31 11:18,公众号运营,8K-12K,小小金融集团,互联网金融,A轮1000-9999人,岗位职责：1、负责公众号运营，制定公众号发展目标及执行计划，监督落实运营计划的执行；2、负责文案的规划及撰写，提高文案的阅读量和传播量（公众号单篇最高阅读量10w+，头条号等自媒体平台100w+；其一达标即可）；3、利用现有手段和方法，同时不断寻找新的手段和方式去增粉，以达到粉丝增长的目的（1天1w+粉丝增长）；4、根据事实热点策划及吸粉等营销活动；5、促进粉丝的活跃度，提高粉丝的转化率；6、制定公众号的营收目标，通过内部、外部等各种资源提高营收水平。岗位要求：1、全日制大专学历及以上，20-30周岁之间；2、有金融类公众号运营经验优先考虑；3、有较强的执行力，良好的创新力。,城市：深圳经验：1-3年学历：大专,深圳,1-3年,大专,10000.0
发布于2018-11-17 11:44,商家运营,10K-15K,登云集团,医疗健康,不需要融资1000-9999人,根据竞品、用户、APP定位和规划，通过现有用户和数据，对APP做商家做分层以及商家管理及运营的策略；负责APP日常商家运营和推广，通过运营不断提升APP的注册、活跃、留存等相关数据。APP活动的策划和执行，对活动效果进行数据分析和总结，并及时调整和优化商家的运营策略。负责社群的建立和运营，通过运营了解商家的痛点并且进行优化和解决。通过资源整合、资源合作等，提高APP品牌和相关数据。通过收集用户反馈和分析数据，了解用户需求，协助产品经理优化用户体验；,城市：深圳经验：3-5年学历：大专,深圳,3-5年,大专,12500.0
发布于2018-10-26 17:26,市场运营,10K-20K,OPPO,互联网,不需要融资10000人以上,岗位职责1、APP相关微信、微博运营及版本推广方案拟定、落实；2、收集用户需求、解决用户疑问，能够从用户角度出发推动解决产品BUG，提升用户体验；3、拓展用户群，并维护用户活跃。岗位要求：1、211以上学历，具有2年以上市场运营工作经验；2、文笔好，脑洞大，善于与人沟通，执行力强，抗压能力强；3、了解新媒体运营套路，能够通过新媒体手段宣传产品理念；,城市：深圳经验：3-5年学历：本科,深圳,3-5年,本科,15000.0
发布于2018-11-15 08:09,活动运营,10K-15K,星罗网络,移动互联网,天使轮100-499人,负责线上活动策划需有2年以上线上活动策划经验有做过APP，h5，公众号相关活动策划案，并取得较好的活动效果头脑灵活，想法多，文案能力强，善于表达。有过往作品可提供者优先。,城市：深圳经验：1年以内学历：本科,深圳,1年以内,本科,12500.0
发布于2018-10-17 15:07,app产品运营,12K-15K,大熊创新,互联网,100-499人,岗位职责：1、3年以上互联网产品运营经验，有创业公司项目从0到1经验尤佳2、精通互联网社区的运营体系搭建，很强的文案能力3、视野开阔，完整的知识结构和能力结构4、良好的商务谈判和对外沟通能力，优秀的团队合作精神5、有从事教育产品、产品运营、或知名互联网社区从业经验优先考虑职位要求：有过以下经验者优先：1、教育产品、产品运营从业经验，熟悉期货和金融市场2、教育类产品资讯或教育机构从业经验3、熟悉新媒体、互联网、大数据4、良好的商务谈判和沟通能力，优秀的团队管理经验5、有敏锐的运营数据解读与推演能力者优先、加入我们您会获得如下优待：1、薪资构成： 年底双薪＋奖金；2、多彩福利：五险一金、带薪年假、节假日礼物、员工生日福利、员工生育礼、下午茶活动等；3、丰富培训：新员工培训、业务培训、定期分享；4、职位发展：每年一次加薪和晋升机会；5、弹性工作（不用担心迟到啦）；,城市：深圳经验：3-5年学历：大专,深圳,3-5年,大专,13500.0
发布于2018-07-06 11:13,公众号运营,6K-10K,雁联技术,计算机软件,不需要融资1000-9999人,外包！外派，南山科苑站：微众银行要求：全日制统招大专，本科。主要做金融产品的日常运营推广，比如说用户触达【push/公众号推送】的落地，以及用户数据、金融产品的保有情况数据分析。有相关经验，文笔文采好。有相关APP推广经验展示。,城市：深圳经验：1-3年学历：大专,深圳,1-3年,大专,8000.0
发布于2018-11-16 15:22,线上运营,7K-12K,无极云区块链互联网,移动互联网,不需要融资100-499人,岗位职责1、	负责线上活动策划和活动执行；2、	负责日常平台运营流程事务处理；3、	定期对平台或活动进行数据统计分析；4、	关注海内外行业的发展趋势和政策动向；5、	研究数字资产交易所的运营机制，设计盈利模式；6、	对行业调研及竞品分析，研究背后逻辑。岗位要求：1、	全日制专科及以上学历；2、	对区块链有了解、有过数字资产交易所工作经验者优先；3、	有互联网行业用户研究或产品运营经验的优先；4、	有棋牌类、网页游戏运营经验者优先；5、	有扎实的文案基础；6、	熟悉使用Office、Xmind等工具；7、	较好的沟通力和执行力；8、	会数据分析，懂得运用数据调整运营方案及策略；9、	本科以上应届生可投递。加分项目：1、有产品初创期冷启动经验，熟悉区块链技术，对区块链相关产品感兴趣;2、对区块链市场有一定的判断力，对新模式和新热点有较快的学习能力和分析能力.,城市：深圳经验：应届生学历：大专,深圳,应届生,大专,9500.0
发布于2018-11-08 15:42,高级运营经理,20K-35K,环球易购,电子商务,已上市1000-9999人,岗位职责：1、 负责公司自营网站的整体运营规划，包括产品规划、销售策略、用户体验及日常运营及维护等；2、 把控产品品类选择、利润、营销推广、供应链建设等策略，优化各环节工作流程，推动销售端运营方案的实施落地；3、 负责事业部所有自营网站在海外市场品牌宣传及传播，协助推广部门对PR、公关、口碑等提出建设性的意见及建议；4、 不定期收集外部市场信息，并根据当前行业环境随时调整运营策略和方向；5、 跨部门资源对接，使内、外部各类资源充分发挥利益最大化;任职要求：1. 本科以上学历，英语CET-4；27-35岁2. 有5年以上电商行业网站运营工作经验，其中2年以上项目管理经验，思维开阔，大局观强，有出口B2C网站运营团队管理经验者优先3. 沟通协调能力强，善于整合资源驱动目标达成，具备多任务、多角色的平衡能力4. 具有丰富的团队管理经验，善于进行团队管理与团队激励，能够打造富有战斗力、创新性与活力四射的团队,城市：深圳经验：5-10年学历：本科,深圳,5-10年,本科,27500.0
